ExperimentName;Subject;Session;Clock.Information;DataFile.Basename;debriefing_1;debriefing_2;debriefing_3;Display.RefreshRate;ExperimentVersion;Group;InstrucAllg.DEVICE;Intro.DEVICE;Intro2.DEVICE;RandomSeed;RuntimeCapabilities;RuntimeVersion;RuntimeVersionExpected;SessionDate;SessionStartDateTimeUtc;SessionTime;StudioVersion;Counterbalance;CounterbalanceList;CounterbalanceList.Cycle;CounterbalanceList.Sample;InstrucSwitch.DEVICE;Intro4.DEVICE;Procedure[Counterbalance];Running[Counterbalance];Block;FdbSwitches.DEVICE;InstrucFlanker.DEVICE;InstrucSimon.DEVICE;MixedList;MixedList.Cycle;MixedList.Sample;PostList;PostList.Cycle;PostList.Sample;PreList;PreList.Cycle;PreList.Sample;Procedure[Block];Running[Block];Trial;BlockNr;ITIDuration;Procedure[Trial];Running[Trial];SwitchList;SwitchList.Cycle;SwitchList.Sample;SwitchTask.DEVICE;SwitchTask.RESP;SwitchTask.RT;SwitchTask.RTTime;TASK;TrainListFlankerPre20;TrainListFlankerPre20.Cycle;TrainListFlankerPre20.Sample;TrainListFlankerPre80;TrainListFlankerPre80.Cycle;TrainListFlankerPre80.Sample;TrainListSimonPre20;TrainListSimonPre20.Cycle;TrainListSimonPre20.Sample;TrainListSimonPre80;TrainListSimonPre80.Cycle;TrainListSimonPre80.Sample;LogLevel5;BlockTrial;Colour;COMP;CorrectResp;errormsg;Flanker;FlankerList20;FlankerList20.Cycle;FlankerList20.Sample;FlankerList50;FlankerList50.Cycle;FlankerList50.Sample;FlankerList80;FlankerList80.Cycle;FlankerList80.Sample;POS;Procedure[LogLevel5];Running[LogLevel5];Side;SimonList20;SimonList20.Cycle;SimonList20.Sample;SimonList50;SimonList50.Cycle;SimonList50.Sample;SimonList80;SimonList80.Cycle;SimonList80.Sample;Target;Target.ACC;Target.CRESP;Target.DEVICE;Target.RESP;Target.RT;TrialNr
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;2;2;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;2;;;;;;;;;;1;1;white;1;{BACKSLASH};;S;8;2;11;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};341;11
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;2;2;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;2;;;;;;;;;;2;2;white;1;a;;H;7;2;12;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;H;1;a;Keyboard;a;384;12
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;2;2;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;2;;;;;;;;;;3;3;white;1;{BACKSLASH};;S;6;2;13;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};489;13
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;2;2;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;2;;;;;;;;;;4;4;white;1;a;;H;1;2;14;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;H;1;a;Keyboard;a;372;14
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;2;2;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;2;;;;;;;;;;5;5;white;1;a;;H;3;2;15;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;H;1;a;Keyboard;a;401;15
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;2;2;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;2;;;;;;;;;;6;6;white;-1;{BACKSLASH};Fehler!;H;10;2;16;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;S;0;{BACKSLASH};Keyboard;a;464;16
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;2;2;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;2;;;;;;;;;;7;7;white;1;{BACKSLASH};;S;2;2;17;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};656;17
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;2;2;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;2;;;;;;;;;;8;8;white;-1;a;;S;9;2;18;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;H;1;a;Keyboard;a;441;18
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;2;2;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;2;;;;;;;;;;9;9;white;1;a;;H;5;2;19;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;H;1;a;Keyboard;a;368;19
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;2;2;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;2;;;;;;;;;;10;10;white;1;{BACKSLASH};;S;4;2;20;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};427;20
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;3;3;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;3;;;;;;;;;;1;1;white;1;{BACKSLASH};;S;2;3;21;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};379;21
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;3;3;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;3;;;;;;;;;;2;2;white;1;{BACKSLASH};;S;8;3;22;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};365;22
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;3;3;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;3;;;;;;;;;;3;3;white;1;a;;H;3;3;23;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;H;1;a;Keyboard;a;445;23
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;3;3;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;3;;;;;;;;;;4;4;white;1;a;;H;1;3;24;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;H;1;a;Keyboard;a;430;24
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;3;3;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;3;;;;;;;;;;5;5;white;1;a;;H;5;3;25;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;H;1;a;Keyboard;a;383;25
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;3;3;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;3;;;;;;;;;;6;6;white;1;{BACKSLASH};;S;6;3;26;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};385;26
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;3;3;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;3;;;;;;;;;;7;7;white;1;{BACKSLASH};;S;4;3;27;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};446;27
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;3;3;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;3;;;;;;;;;;8;8;white;1;a;;H;7;3;28;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;H;1;a;Keyboard;a;423;28
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;3;3;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;3;;;;;;;;;;9;9;white;-1;{BACKSLASH};;H;10;3;29;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;S;1;{BACKSLASH};Keyboard;{BACKSLASH};487;29
SeminarExperimentWS2324;306;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">7094437297712</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-26T19:56:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-0306-1;;;;60.033;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-845970411;Full;3.0.3.214;3.0.3.214;10-26-2023;26.10.2023 19:56;21:56:40;3.0.3.214;1;2;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;1;;Keyboard;;;;;;;;1;2;1;TrainProcFlank;PreList;3;3;;TrainFlankerProc20;TrainListFlankerPre20;;;;;;;;;1;1;3;;;;;;;;;;10;10;white;-1;a;;S;9;3;30;;;;;;;;TrialProc;FlankerList20;50%;;;;;;;;;;H;1;a;Keyboard;a;562;30
